SK_ID_CURR,TARGET
148511,0.33
148512,0.32
148534,0.19
148545,0.26
148557,0.29
148564,0.24
148570,0.28
148586,0.2
148596,0.29
148600,0.26
148607,0.18
148609,0.21
148622,0.23
148623,0.25
148625,0.39
148626,0.29
148628,0.26
148632,0.32
148639,0.35
148643,0.33
148644,0.25
148680,0.17
148702,0.41
148716,0.26
148717,0.31
148726,0.3
148738,0.43
148746,0.29
148749,0.41
148750,0.24
148769,0.27
148791,0.3
148803,0.26
148804,0.3
148823,0.22
148831,0.33
148849,0.19
148850,0.22
148855,0.37
148893,0.23
148896,0.25
148899,0.28
148903,0.36
148910,0.25
148911,0.32
148912,0.39
148913,0.29
148933,0.29
148935,0.18
148937,0.23
148946,0.38
148955,0.35
148980,0.22
148996,0.29
149015,0.3
149025,0.29
149028,0.29
149029,0.23
149035,0.23
149050,0.22
149051,0.25
149052,0.38
149056,0.26
149062,0.34
149067,0.26
149076,0.32
149090,0.31
149106,0.39
149107,0.35
149118,0.37
149119,0.27
149130,0.38
149154,0.24
149157,0.28
149158,0.21
149160,0.27
149163,0.35
149164,0.25
149165,0.26
149166,0.42
149214,0.37
149231,0.31
149236,0.27
149237,0.26
149246,0.36
149247,0.24
149253,0.27
149254,0.18
149265,0.36
149266,0.24
149277,0.24
149283,0.32
149289,0.34
149310,0.29
149314,0.22
149318,0.28
149319,0.26
149320,0.35
149321,0.3
149333,0.23
149337,0.41
149338,0.29
149341,0.28
149342,0.26
149349,0.22
149351,0.35
149354,0.25
149360,0.27
149362,0.26
149366,0.23
149372,0.27
149376,0.32
149388,0.36
149393,0.28
149401,0.3
149405,0.32
149412,0.44
149415,0.3
149416,0.25
149430,0.24
149435,0.32
149436,0.18
149444,0.35
149456,0.24
149471,0.19
149480,0.21
149481,0.21
149490,0.18
149491,0.24
149503,0.22
149512,0.27
149524,0.22
149525,0.16
149532,0.35
149533,0.41
149536,0.49
149540,0.21
149548,0.31
149563,0.26
149568,0.25
149569,0.27
149570,0.27
149582,0.25
149584,0.24
149587,0.33
149592,0.25
149596,0.49
149599,0.26
149612,0.34
149643,0.37
149648,0.47
149665,0.26
149666,0.26
149671,0.27
149675,0.41
149676,0.37
149677,0.16
149680,0.34
149711,0.19
149723,0.3
149726,0.35
149727,0.26
149730,0.32
149733,0.47
149734,0.45
149736,0.37
149750,0.23
149752,0.36
149767,0.33
149791,0.34
149793,0.22
149810,0.26
149850,0.27
149857,0.24
149858,0.22
149860,0.28
149882,0.16
149889,0.19
149890,0.44
149918,0.23
149919,0.25
149927,0.25
149928,0.24
149940,0.42
149944,0.18
149947,0.3
149951,0.3
149956,0.21
149958,0.39
149969,0.2
149988,0.25
149996,0.26
150007,0.36
150018,0.24
150025,0.35
150054,0.34
150064,0.33
150070,0.24
150074,0.25
150078,0.22
150084,0.3
150106,0.31
150111,0.46
150115,0.23
150117,0.29
150120,0.32
150127,0.34
150128,0.25
150130,0.25
150132,0.36
150135,0.33
150145,0.32
150148,0.23
150153,0.3
150154,0.2
150173,0.16
150174,0.33
150176,0.34
150177,0.24
150178,0.31
150179,0.3
150187,0.17
150207,0.24
150223,0.33
150224,0.26
150229,0.2
150233,0.32
150245,0.24
150252,0.25
150257,0.3
150258,0.24
150267,0.28
150268,0.3
150272,0.37
150282,0.35
150289,0.39
150299,0.21
150307,0.31
150310,0.08
150311,0.25
150312,0.23
150313,0.27
150324,0.44
150335,0.36
150343,0.24
150354,0.27
150363,0.39
150365,0.26
150377,0.31
150381,0.33
150382,0.2
150414,0.23
150418,0.32
150431,0.27
150449,0.28
150450,0.31
150473,0.19
150475,0.28
150476,0.31
150478,0.39
150488,0.35
150499,0.3
150501,0.26
150503,0.29
150518,0.24
150529,0.25
150531,0.21
150532,0.33
150535,0.33
150543,0.39
150545,0.4
150548,0.28
150552,0.21
150558,0.3
150574,0.45
150576,0.41
150577,0.29
150594,0.41
150601,0.25
150604,0.24
150618,0.31
150626,0.36
150627,0.3
150635,0.42
150648,0.31
150649,0.34
150650,0.3
150651,0.27
150652,0.25
150657,0.33
150659,0.24
150666,0.31
150667,0.25
150680,0.19
150698,0.42
150700,0.45
150713,0.24
150715,0.3
150718,0.21
150724,0.38
150731,0.21
150734,0.29
150738,0.25
150744,0.25
150745,0.37
150746,0.29
150749,0.21
150750,0.35
150753,0.38
150759,0.33
150762,0.23
150764,0.2
150782,0.25
150784,0.32
150785,0.28
150786,0.2
150789,0.33
150802,0.25
150809,0.21
150810,0.31
150817,0.36
150820,0.28
150822,0.32
150845,0.27
150846,0.27
150854,0.38
150858,0.4
150866,0.36
150869,0.24
150874,0.26
150887,0.27
150889,0.37
150892,0.27
150896,0.29
150901,0.39
150914,0.36
150918,0.26
150919,0.21
150929,0.33
150935,0.3
150941,0.25
150949,0.22
150950,0.28
150951,0.16
150952,0.23
150980,0.41
150981,0.27
150986,0.41
150987,0.3
151004,0.22
151005,0.29
151010,0.25
151012,0.23
151016,0.31
151021,0.33
151022,0.27
151023,0.53
151024,0.32
151035,0.36
151036,0.15
151039,0.3
151041,0.34
151043,0.33
151052,0.26
151058,0.39
151065,0.25
151066,0.23
151067,0.39
151069,0.33
151070,0.25
151080,0.25
151090,0.34
151092,0.41
151100,0.35
151108,0.31
151113,0.36
151119,0.29
151131,0.27
151145,0.32
151147,0.3
151148,0.29
151149,0.34
151153,0.34
151158,0.22
151167,0.3
151169,0.35
151185,0.22
151186,0.26
151187,0.27
151203,0.24
151206,0.22
151213,0.32
151237,0.25
151254,0.34
151255,0.27
151264,0.3
151266,0.22
151267,0.25
151270,0.22
151286,0.25
151288,0.25
151289,0.31
151290,0.28
151303,0.19
151304,0.29
151308,0.23
151315,0.19
151324,0.27
151329,0.21
151335,0.32
151343,0.19
151347,0.56
151348,0.38
151357,0.34
151366,0.3
151372,0.2
151374,0.22
151394,0.24
151395,0.4
151403,0.19
151410,0.22
151412,0.25
151419,0.19
151443,0.23
151464,0.16
151466,0.4
151467,0.29
151476,0.34
151480,0.27
151481,0.37
151486,0.35
151487,0.19
151490,0.29
151498,0.23
151500,0.28
151504,0.29
151516,0.26
151519,0.25
151528,0.35
151529,0.26
151539,0.35
151540,0.28
151556,0.38
151558,0.27
151559,0.32
151581,0.2
151586,0.48
151589,0.37
151603,0.29
151604,0.23
151610,0.32
151637,0.23
151652,0.33
151654,0.25
151667,0.32
151668,0.38
151669,0.21
151678,0.27
151697,0.26
151706,0.27
151729,0.23
151730,0.32
151737,0.18
151744,0.3
151756,0.36
151785,0.25
151800,0.31
151801,0.28
151821,0.33
151822,0.3
151834,0.31
151845,0.21
151846,0.26
151847,0.27
151848,0.42
151859,0.24
151872,0.39
151875,0.19
151883,0.29
151888,0.22
151895,0.2
151896,0.24
151900,0.25
151913,0.19
151920,0.3
151928,0.26
151933,0.2
151934,0.25
151948,0.26
151951,0.22
151963,0.26
151964,0.17
151965,0.23
151966,0.21
151974,0.24
151975,0.4
151978,0.32
151982,0.31
151993,0.27
152002,0.18
152005,0.31
152017,0.21
152020,0.4
152039,0.32
152047,0.43
152064,0.27
152071,0.4
152076,0.28
152088,0.22
152091,0.27
152093,0.25
152100,0.3
152107,0.39
152115,0.18
152119,0.25
152123,0.23
152129,0.3
152140,0.36
152141,0.28
152142,0.28
152148,0.28
152170,0.24
152171,0.18
152176,0.2
152186,0.29
152192,0.41
152204,0.31
152215,0.29
152220,0.4
152230,0.24
152256,0.31
152265,0.34
152266,0.34
152268,0.19
152272,0.34
152286,0.18
152299,0.21
152305,0.27
152324,0.3
152329,0.27
152355,0.33
152356,0.22
152365,0.36
152369,0.44
152373,0.22
152374,0.27
152383,0.29
152395,0.32
152403,0.35
152404,0.32
152406,0.25
152425,0.19
152437,0.2
152438,0.3
152442,0.37
152460,0.3
152461,0.17
152462,0.22
152472,0.27
152473,0.31
152477,0.21
152506,0.31
152522,0.31
152530,0.23
152535,0.2
152543,0.25
152548,0.26
152556,0.25
152562,0.39
152563,0.32
152565,0.24
152591,0.23
152593,0.36
152612,0.26
152619,0.32
152627,0.33
152628,0.29
152632,0.42
152638,0.26
152646,0.29
152662,0.34
152679,0.27
152680,0.27
152699,0.36
152703,0.19
152717,0.32
152720,0.3
152721,0.33
152735,0.34
152736,0.2
152739,0.33
152755,0.28
152769,0.17
152785,0.31
152788,0.3
152791,0.25
152808,0.21
152815,0.26
152816,0.36
152817,0.18
152818,0.23
152819,0.33
152820,0.2
152823,0.25
152831,0.22
152832,0.34
152833,0.32
152835,0.27
152838,0.24
152846,0.27
152862,0.31
152864,0.21
152865,0.26
152871,0.21
152874,0.3
152875,0.31
152876,0.35
152877,0.35
152881,0.35
152892,0.28
152908,0.46
152909,0.18
152915,0.38
152916,0.42
152923,0.32
152932,0.19
152934,0.21
152936,0.4
152948,0.2
152951,0.24
152956,0.36
152963,0.22
152964,0.45
152978,0.34
152980,0.26
152986,0.23
153001,0.34
153002,0.32
153007,0.24
153009,0.22
153017,0.23
153018,0.4
153022,0.39
153027,0.46
153032,0.24
153033,0.28
153034,0.28
153037,0.38
153051,0.48
153052,0.34
153057,0.3
153067,0.46
153084,0.22
153088,0.36
153089,0.23
153093,0.32
153094,0.26
153095,0.26
153105,0.28
153108,0.28
153110,0.3
153119,0.18
153135,0.18
153139,0.28
153146,0.41
153154,0.3
153185,0.35
153195,0.39
153196,0.26
153198,0.25
153202,0.24
153203,0.21
153209,0.25
153223,0.44
153224,0.29
153227,0.23
153230,0.29
153233,0.31
153234,0.17
153235,0.37
153243,0.28
153263,0.24
153269,0.23
153272,0.17
153276,0.31
153279,0.3
153291,0.22
153311,0.26
153328,0.31
153330,0.46
153341,0.29
153345,0.25
153393,0.19
153394,0.32
153395,0.42
153420,0.39
153428,0.34
153432,0.3
153449,0.3
153458,0.38
153459,0.38
153472,0.2
153475,0.26
153479,0.34
153480,0.22
153490,0.17
153491,0.26
153501,0.2
153502,0.23
153507,0.3
153513,0.36
153514,0.31
153519,0.36
153520,0.22
153556,0.21
153577,0.3
153582,0.3
153594,0.33
153595,0.34
153598,0.42
153601,0.34
153625,0.25
153641,0.25
153654,0.32
153676,0.38
153681,0.24
153704,0.28
153706,0.24
153710,0.44
153720,0.35
153734,0.21
153738,0.26
153743,0.28
153748,0.25
153756,0.31
153757,0.36
153759,0.31
153764,0.3
153782,0.16
153796,0.44
153802,0.48
153809,0.39
153810,0.25
153817,0.38
153821,0.22
153823,0.2
153830,0.24
153834,0.28
153839,0.31
153842,0.28
153847,0.35
153855,0.29
153873,0.21
153875,0.27
153882,0.33
153884,0.21
153885,0.37
153886,0.23
153890,0.25
153892,0.25
153897,0.32
153898,0.27
153901,0.31
153924,0.46
153928,0.31
153929,0.24
153949,0.24
153979,0.33
153980,0.13
153981,0.36
154010,0.42
154015,0.25
154039,0.44
154043,0.15
154044,0.25
154046,0.21
154047,0.2
154058,0.2
154060,0.36
154065,0.52
154083,0.33
154100,0.34
154108,0.4
154120,0.34
154121,0.24
154122,0.21
154128,0.32
154137,0.28
154143,0.23
154151,0.17
154158,0.16
154176,0.35
154184,0.22
154191,0.34
154215,0.37
154216,0.2
154220,0.22
154222,0.34
154227,0.23
154241,0.21
154243,0.32
154244,0.39
154254,0.36
154264,0.14
154265,0.35
154268,0.36
154269,0.17
154299,0.35
154307,0.2
154315,0.34
154325,0.29
154327,0.24
154332,0.42
154346,0.29
154347,0.31
154353,0.4
154369,0.28
154376,0.24
154377,0.3
154379,0.32
154389,0.3
154402,0.26
154403,0.31
154416,0.3
154428,0.31
154430,0.16
154442,0.44
154447,0.32
154468,0.26
154470,0.15
154473,0.32
154480,0.2
154486,0.28
154500,0.27
154507,0.37
154529,0.16
154549,0.26
154557,0.19
154571,0.4
154578,0.26
154580,0.22
154591,0.28
154611,0.37
154623,0.2
154650,0.43
154655,0.38
154659,0.3
154680,0.34
154681,0.24
154690,0.29
154711,0.25
154712,0.28
154722,0.22
154731,0.22
154747,0.28
154749,0.23
154750,0.32
154760,0.22
154763,0.32
154786,0.36
154788,0.27
154792,0.32
154807,0.36
154812,0.29
154818,0.35
154819,0.37
154824,0.32
154839,0.32
154840,0.24
154843,0.25
154847,0.35
154849,0.47
154850,0.22
154851,0.45
154853,0.3
154858,0.34
154868,0.47
154871,0.17
154877,0.24
154916,0.22
154920,0.28
154922,0.31
154924,0.2
154933,0.38
154942,0.4
154955,0.3
154957,0.28
154966,0.23
154971,0.33
154972,0.25
154973,0.21
154974,0.21
154979,0.23
154982,0.31
154990,0.42
154991,0.34
154994,0.39
154995,0.23
155009,0.23
155014,0.2
155017,0.22
155018,0.26
155019,0.29
155020,0.25
155027,0.29
155034,0.45
155047,0.3
155049,0.36
155052,0.25
155053,0.31
155059,0.3
155060,0.36
155069,0.31
155077,0.33
155078,0.3
155086,0.24
155088,0.27
155094,0.21
155099,0.26
155100,0.21
155116,0.22
155117,0.3
155119,0.24
155120,0.36
155133,0.37
155135,0.37
155141,0.23
155144,0.27
155145,0.28
155174,0.23
155194,0.18
155196,0.23
155204,0.32
155232,0.24
155240,0.32
155246,0.24
155254,0.21
155267,0.2
155273,0.28
155274,0.25
155283,0.25
155296,0.4
155312,0.28
155318,0.31
155322,0.16
155323,0.28
155329,0.19
155342,0.21
155346,0.43
155366,0.44
155369,0.3
155372,0.43
155378,0.26
155382,0.27
155390,0.23
155401,0.37
155428,0.24
155443,0.28
155445,0.3
155450,0.29
155452,0.21
155453,0.28
155480,0.34
155482,0.32
155484,0.47
155485,0.35
155496,0.38
155497,0.32
155531,0.26
155541,0.19
155547,0.38
155550,0.3
155551,0.35
155565,0.28
155567,0.3
155569,0.27
155573,0.25
155575,0.28
155581,0.22
155591,0.37
155593,0.27
155594,0.2
155610,0.42
155623,0.25
155624,0.32
155629,0.21
155638,0.41
155650,0.27
155652,0.3
155687,0.29
155697,0.38
155715,0.31
155718,0.37
155719,0.26
155723,0.35
155730,0.29
155731,0.33
155737,0.33
155738,0.28
155740,0.31
155742,0.29
155755,0.31
155766,0.32
155768,0.09
155771,0.25
155803,0.25
155808,0.19
155809,0.24
155812,0.19
155820,0.39
155832,0.37
155841,0.23
155847,0.39
155848,0.37
155855,0.32
155886,0.3
155893,0.36
155905,0.31
155910,0.39
155912,0.29
155919,0.37
155921,0.21
155937,0.27
155939,0.27
155950,0.36
155987,0.29
155988,0.28
156005,0.31
156006,0.32
156010,0.29
156018,0.27
156021,0.38
156026,0.3
156030,0.32
156033,0.18
156038,0.36
156041,0.38
156049,0.42
156050,0.37
156068,0.26
156069,0.37
156087,0.27
156088,0.21
156095,0.31
156104,0.31
156107,0.28
156108,0.29
156111,0.37
156119,0.28
156123,0.22
156140,0.34
156149,0.22
156161,0.24
156180,0.29
156186,0.32
156189,0.32
156194,0.22
156200,0.3
156213,0.45
156214,0.27
156228,0.21
156234,0.29
156236,0.31
156243,0.15
156256,0.26
156268,0.23
156269,0.17
156270,0.32
156274,0.28
156290,0.27
156291,0.25
156292,0.27
156298,0.21
156301,0.34
156302,0.34
156309,0.33
156355,0.2
156365,0.22
156367,0.35
156372,0.25
156376,0.27
156377,0.29
156389,0.28
156400,0.3
156404,0.38
156405,0.25
156426,0.22
156427,0.27
156429,0.36
156430,0.19
156431,0.21
156432,0.4
156449,0.27
156463,0.27
156464,0.3
156478,0.25
156492,0.35
156508,0.29
156509,0.2
156517,0.29
156526,0.29
156527,0.33
156538,0.41
156542,0.25
156543,0.31
156555,0.3
156556,0.24
156561,0.23
156563,0.23
156564,0.2
156567,0.24
156570,0.29
156581,0.3
156594,0.28
156597,0.22
156600,0.25
156601,0.2
156627,0.22
156629,0.24
156642,0.29
156644,0.24
156663,0.17
156674,0.26
156688,0.19
156696,0.24
156707,0.18
156723,0.22
156728,0.32
156731,0.35
156732,0.21
156733,0.3
156768,0.45
156773,0.22
156782,0.32
156815,0.36
156837,0.25
156854,0.4
156861,0.32
156862,0.24
156878,0.31
156903,0.33
156910,0.23
156925,0.34
156933,0.41
156952,0.23
156953,0.27
156963,0.44
156965,0.29
156989,0.27
156994,0.24
156996,0.29
157005,0.23
157011,0.2
157046,0.29
157058,0.33
157061,0.26
157065,0.26
157066,0.36
157067,0.35
157090,0.42
157091,0.29
157096,0.16
157101,0.47
157104,0.22
157109,0.34
157116,0.3
157120,0.35
157121,0.22
157124,0.26
157125,0.27
157132,0.36
157153,0.25
157157,0.37
157159,0.31
157168,0.34
157189,0.22
157195,0.27
157203,0.24
157210,0.32
157212,0.29
157220,0.28
157239,0.4
157241,0.25
157246,0.25
157247,0.33
157252,0.25
157253,0.46
157265,0.3
157291,0.25
157292,0.31
157301,0.31
157306,0.4
157312,0.42
157314,0.3
157332,0.26
157333,0.29
157337,0.28
157345,0.27
157347,0.31
157363,0.43
157376,0.31
157382,0.24
157397,0.24
157409,0.32
157411,0.32
157422,0.2
157428,0.3
157434,0.13
157442,0.29
157446,0.19
157456,0.26
157465,0.25
157469,0.29
157482,0.34
157497,0.27
157507,0.2
157510,0.34
157515,0.26
157529,0.27
157530,0.32
157541,0.38
157546,0.34
157553,0.23
157554,0.35
157562,0.39
157565,0.38
157566,0.28
157571,0.25
157572,0.27
157574,0.21
157575,0.29
157581,0.37
157590,0.33
157604,0.19
157611,0.26
157617,0.44
157620,0.31
157623,0.37
157651,0.24
157653,0.37
157664,0.34
157690,0.26
157704,0.3
157712,0.28
157722,0.28
157727,0.25
157764,0.21
157765,0.42
157775,0.21
157777,0.33
157789,0.35
157802,0.45
157803,0.26
157804,0.36
157805,0.32
157822,0.38
157823,0.23
157827,0.41
157836,0.15
157839,0.34
157847,0.3
157859,0.31
157864,0.17
157866,0.38
157877,0.33
157886,0.3
157892,0.25
157903,0.23
157913,0.29
157919,0.26
157920,0.35
157923,0.34
157926,0.24
157927,0.33
157948,0.2
157949,0.26
157952,0.29
157955,0.35
157958,0.31
157960,0.21
157966,0.27
157970,0.15
157979,0.28
157980,0.41
157985,0.25
157997,0.28
157998,0.27
158002,0.34
158004,0.25
158005,0.38
158007,0.22
158008,0.21
158015,0.23
158033,0.31
158036,0.25
158041,0.22
158044,0.21
158049,0.32
158061,0.29
158078,0.22
158099,0.28
158100,0.33
158102,0.28
158107,0.33
158114,0.28
158127,0.36
158128,0.34
158142,0.3
158145,0.46
158146,0.35
158167,0.26
158176,0.26
158184,0.2
158197,0.21
158201,0.42
158202,0.3
158205,0.33
158208,0.13
158211,0.33
158215,0.23
158218,0.26
158221,0.36
158223,0.33
158230,0.27
158234,0.18
158235,0.25
158245,0.33
158254,0.22
158267,0.28
158277,0.22
158283,0.3
158289,0.33
158290,0.23
158298,0.22
158307,0.25
158332,0.29
158336,0.33
158342,0.33
158344,0.25
158347,0.36
158352,0.24
158354,0.27
158355,0.17
158357,0.18
158365,0.26
158366,0.15
158367,0.26
158368,0.43
158384,0.29
158388,0.25
158395,0.3
158413,0.26
158425,0.3
158426,0.28
158432,0.23
158444,0.35
158453,0.2
158454,0.24
158459,0.21
158462,0.23
158468,0.42
158469,0.32
158470,0.17
158483,0.25
158485,0.3
158490,0.41
158494,0.25
158500,0.35
158503,0.22
158504,0.15
158519,0.44
158523,0.25
158527,0.23
158533,0.23
158535,0.27
158539,0.28
158544,0.35
158547,0.27
158551,0.32
158552,0.14
158560,0.16
158616,0.39
158638,0.2
158642,0.14
158651,0.17
158653,0.34
158677,0.16
158683,0.31
158687,0.37
158693,0.32
158700,0.21
158703,0.36
158705,0.35
158706,0.27
158708,0.33
158712,0.31
158714,0.39
158715,0.25
158752,0.32
158753,0.22
158763,0.17
158764,0.23
158767,0.38
158770,0.18
158781,0.28
158789,0.35
158790,0.19
158791,0.33
158795,0.37
158796,0.26
158800,0.18
158806,0.22
158807,0.35
158815,0.32
158824,0.12
158828,0.4
158831,0.39
158840,0.27
158841,0.2
158847,0.34
158856,0.28
158858,0.31
158884,0.32
158885,0.22
158891,0.39
158898,0.17
158911,0.24
158913,0.3
158918,0.25
158926,0.35
158929,0.2
158939,0.38
158940,0.34
158952,0.35
158963,0.32
158973,0.41
158977,0.33
158988,0.39
159013,0.32
159016,0.29
159018,0.22
159024,0.42
159034,0.35
159035,0.34
159039,0.36
159049,0.2
159056,0.29
159068,0.36
159078,0.33
159099,0.35
159103,0.35
159106,0.38
159113,0.28
159117,0.23
159124,0.31
159132,0.34
159139,0.28
159142,0.29
159145,0.24
159147,0.22
159174,0.41
159201,0.21
159203,0.25
159212,0.49
159214,0.24
159221,0.24
159240,0.37
159241,0.37
159242,0.34
159244,0.34
159250,0.33
159275,0.31
159284,0.23
159293,0.17
159295,0.3
159301,0.25
159310,0.28
159314,0.21
159318,0.24
159333,0.22
159334,0.36
159335,0.21
159337,0.42
159338,0.41
159340,0.32
159361,0.24
159384,0.29
159402,0.31
159421,0.2
159424,0.38
159425,0.22
159426,0.32
159439,0.3
159445,0.21
159449,0.13
159460,0.4
159475,0.33
159481,0.31
159483,0.26
159494,0.34
159504,0.17
159512,0.42
159522,0.29
159524,0.37
159526,0.32
159528,0.21
159547,0.35
159555,0.26
159562,0.25
159563,0.22
159565,0.32
159569,0.21
159578,0.14
159579,0.37
159581,0.25
159594,0.31
159598,0.29
159604,0.3
159605,0.24
159620,0.36
159631,0.38
159633,0.21
159659,0.34
159661,0.52
159667,0.23
159669,0.2
159682,0.28
159683,0.37
159693,0.27
159698,0.25
159702,0.32
159703,0.27
159707,0.23
159716,0.27
159732,0.2
159734,0.34
159740,0.18
159748,0.31
159751,0.28
159756,0.3
159758,0.37
159767,0.32
159769,0.48
159775,0.31
159802,0.24
159804,0.22
159817,0.31
159818,0.17
159824,0.21
159837,0.22
159840,0.28
159842,0.38
159851,0.2
159865,0.41
159866,0.26
159872,0.25
159874,0.33
159879,0.19
159883,0.27
159884,0.28
159898,0.35
159903,0.23
159906,0.32
159914,0.36
159915,0.23
159917,0.27
159929,0.24
159949,0.29
159951,0.36
159953,0.34
159957,0.34
159968,0.24
159972,0.33
159973,0.29
159993,0.32
160008,0.44
160011,0.29
160013,0.43
160015,0.23
160017,0.27
160023,0.34
160028,0.27
160035,0.34
160074,0.23
160076,0.33
160077,0.23
160080,0.4
160084,0.37
160089,0.41
160094,0.21
160101,0.19
160103,0.28
160111,0.25
160114,0.21
160116,0.23
160119,0.26
160123,0.27
160141,0.31
160147,0.27
160151,0.31
160172,0.5
160173,0.31
160177,0.32
160178,0.32
160180,0.21
160181,0.27
160188,0.2
160189,0.25
160193,0.29
160205,0.36
160214,0.23
160215,0.36
160217,0.42
160262,0.2
160263,0.27
160273,0.32
160282,0.46
160295,0.38
160297,0.28
160303,0.2
160305,0.28
160309,0.23
160324,0.29
160338,0.26
160366,0.36
160375,0.26
160381,0.16
160398,0.31
160400,0.23
160406,0.31
160410,0.36
160411,0.23
160418,0.32
160440,0.22
160441,0.38
160450,0.49
160465,0.23
160470,0.26
160471,0.31
160472,0.33
160479,0.29
160490,0.32
160500,0.41
160503,0.25
160504,0.3
160515,0.21
160541,0.33
160545,0.29
160562,0.31
160589,0.26
160594,0.26
160595,0.31
160598,0.37
160601,0.31
160605,0.28
160606,0.24
160607,0.19
160608,0.29
160610,0.32
160614,0.32
160615,0.16
160626,0.23
160634,0.27
160656,0.2
160660,0.22
160666,0.27
160672,0.28
160673,0.25
160674,0.24
160681,0.24
160683,0.25
160694,0.3
160710,0.34
160715,0.32
160719,0.33
160732,0.34
160734,0.36
160737,0.44
160742,0.21
160747,0.27
160749,0.28
160753,0.36
160756,0.28
160757,0.45
160763,0.2
160782,0.25
160789,0.31
160804,0.35
160805,0.34
160813,0.25
160815,0.18
160819,0.24
160820,0.34
160822,0.2
160823,0.33
160837,0.2
160841,0.2
160847,0.26
160861,0.26
160886,0.29
160891,0.19
160897,0.18
160914,0.38
160915,0.43
160929,0.19
160930,0.15
160931,0.23
160935,0.32
160939,0.29
160953,0.18
160954,0.39
160962,0.36
160966,0.23
160982,0.3
160983,0.18
160991,0.3
160998,0.2
161009,0.38
161014,0.27
161017,0.36
161021,0.22
161023,0.22
161027,0.25
161028,0.36
161030,0.39
161031,0.27
161033,0.16
161050,0.22
161053,0.25
161054,0.21
161055,0.23
161059,0.19
161061,0.24
161065,0.29
161069,0.22
161072,0.19
161073,0.2
161080,0.25
161083,0.32
161104,0.3
161111,0.29
161139,0.38
161149,0.2
161158,0.39
161171,0.21
161175,0.4
161201,0.33
161202,0.41
161205,0.35
161228,0.27
161233,0.16
161234,0.3
161237,0.25
161238,0.22
161250,0.42
161251,0.35
161253,0.27
161254,0.25
161283,0.22
161291,0.23
161297,0.19
161300,0.25
161314,0.41
161315,0.37
161336,0.36
161341,0.38
161343,0.4
161351,0.36
161352,0.28
161353,0.3
161361,0.34
161366,0.28
161368,0.36
161378,0.22
161379,0.43
161380,0.24
161398,0.36
161408,0.18
161432,0.26
161439,0.34
161461,0.21
161467,0.38
161468,0.4
161471,0.21
161477,0.21
161503,0.28
161514,0.17
161524,0.36
161527,0.34
161528,0.24
161531,0.25
161536,0.29
161537,0.19
161548,0.23
161558,0.28
161572,0.29
161586,0.28
161605,0.42
161606,0.16
161607,0.28
161618,0.19
161640,0.4
161658,0.2
161660,0.24
161661,0.27
161662,0.35
161677,0.34
161681,0.27
161682,0.18
161683,0.33
161685,0.23
161686,0.16
161687,0.35
161691,0.19
161701,0.4
161707,0.22
161709,0.25
161710,0.23
161711,0.22
161714,0.42
161742,0.23
161751,0.22
161764,0.3
161771,0.31
161781,0.35
161782,0.24
161800,0.23
161810,0.33
161812,0.38
161813,0.4
161816,0.25
161838,0.36
161841,0.28
161845,0.25
161871,0.49
161877,0.45
161882,0.34
161885,0.3
161886,0.17
161895,0.31
161897,0.35
161914,0.29
161921,0.34
161922,0.26
161927,0.43
161946,0.28
161952,0.21
161954,0.35
161955,0.32
161961,0.38
161977,0.4
161980,0.25
161989,0.38
161993,0.26
162002,0.39
162011,0.24
162012,0.31
162015,0.2
162016,0.24
162019,0.27
162021,0.26
162022,0.34
162023,0.24
162025,0.27
162028,0.32
162029,0.39
162030,0.17
162031,0.42
162033,0.38
162037,0.26
162044,0.41
162071,0.42
162093,0.3
162094,0.22
162100,0.32
162102,0.24
162105,0.31
162109,0.34
162116,0.25
162117,0.23
162118,0.38
162120,0.26
162125,0.13
162128,0.44
162131,0.36
162133,0.39
162135,0.28
162156,0.25
162157,0.27
162165,0.39
162166,0.24
162170,0.44
162201,0.3
162202,0.29
162206,0.24
162211,0.22
162227,0.21
162232,0.27
162235,0.36
162237,0.27
162248,0.21
162261,0.26
162262,0.21
162280,0.26
162282,0.27
162284,0.36
162287,0.41
162305,0.35
162308,0.17
162309,0.38
162312,0.44
162313,0.34
162316,0.16
162324,0.3
162325,0.34
162333,0.29
162334,0.19
162337,0.23
162340,0.29
162344,0.34
162347,0.38
162350,0.49
162351,0.36
162365,0.33
162368,0.33
162379,0.33
162383,0.37
162392,0.22
162393,0.38
162397,0.37
162398,0.27
162406,0.3
162410,0.29
162418,0.2
162420,0.19
162424,0.34
162425,0.25
162438,0.38
162442,0.2
162462,0.19
162476,0.27
162477,0.23
162480,0.19
162491,0.31
162493,0.23
162503,0.27
162504,0.28
162513,0.28
162516,0.41
162517,0.25
162522,0.42
162523,0.34
162542,0.31
162584,0.39
162586,0.23
162589,0.28
162594,0.28
162616,0.19
162630,0.28
162637,0.27
162652,0.3
162659,0.33
162668,0.17
162674,0.22
162680,0.25
162685,0.32
162689,0.16
162711,0.21
162714,0.27
162732,0.2
162741,0.33
162758,0.39
162759,0.27
162775,0.37
162776,0.34
162777,0.27
162782,0.28
162786,0.25
162794,0.16
162799,0.27
162801,0.29
162802,0.28
162807,0.27
162820,0.4
162827,0.21
162833,0.32
162837,0.32
162844,0.26
162860,0.39
162862,0.28
162864,0.34
162868,0.33
162880,0.26
162895,0.31
162898,0.36
162918,0.3
162924,0.25
