SK_ID_CURR,TARGET
134790,0.27
134794,0.26
134802,0.25
134805,0.24
134807,0.33
134812,0.28
134813,0.3
134823,0.43
134824,0.3
134838,0.32
134841,0.25
134857,0.35
134862,0.34
134865,0.3
134880,0.43
134883,0.34
134884,0.35
134916,0.16
134918,0.4
134919,0.3
134921,0.31
134928,0.37
134943,0.25
134950,0.26
134968,0.27
134971,0.39
134972,0.25
135011,0.4
135013,0.43
135016,0.27
135031,0.23
135036,0.34
135041,0.24
135052,0.23
135053,0.36
135054,0.39
135060,0.27
135072,0.37
135078,0.28
135079,0.29
135090,0.29
135113,0.28
135123,0.24
135128,0.28
135136,0.33
135152,0.27
135163,0.31
135166,0.32
135186,0.31
135188,0.27
135194,0.38
135214,0.26
135220,0.32
135235,0.29
135236,0.34
135241,0.37
135243,0.39
135253,0.28
135258,0.29
135264,0.36
135271,0.38
135274,0.26
135275,0.3
135288,0.3
135290,0.32
135299,0.35
135304,0.39
135309,0.31
135345,0.3
135359,0.25
135360,0.25
135361,0.25
135363,0.35
135365,0.27
135369,0.35
135380,0.28
135387,0.29
135389,0.33
135390,0.36
135393,0.26
135401,0.36
135409,0.31
135410,0.38
135412,0.33
135430,0.33
135434,0.27
135435,0.36
135445,0.43
135449,0.45
135460,0.37
135461,0.38
135491,0.25
135500,0.34
135504,0.25
135506,0.36
135521,0.33
135523,0.44
135527,0.32
135528,0.3
135530,0.42
135540,0.34
135541,0.38
135562,0.35
135578,0.22
135584,0.29
135589,0.36
135590,0.33
135591,0.34
135596,0.27
135607,0.37
135622,0.23
135626,0.33
135635,0.27
135636,0.26
135650,0.28
135656,0.32
135657,0.33
135672,0.41
135673,0.26
135678,0.33
135679,0.29
135684,0.34
135701,0.27
135704,0.26
135713,0.31
135716,0.32
135718,0.23
135723,0.29
135737,0.36
135738,0.24
135745,0.24
135746,0.4
135752,0.32
135755,0.25
135756,0.28
135765,0.29
135778,0.24
135779,0.3
135788,0.28
135803,0.21
135804,0.25
135809,0.33
135811,0.44
135812,0.32
135823,0.37
135834,0.3
135838,0.26
135843,0.35
135847,0.26
135857,0.34
135865,0.33
135872,0.3
135885,0.33
135888,0.37
135899,0.27
135910,0.29
135930,0.3
135941,0.34
135943,0.48
135949,0.42
135950,0.31
135951,0.25
135954,0.31
135966,0.39
135967,0.28
135971,0.32
135974,0.34
135975,0.35
135985,0.32
136004,0.33
136009,0.24
136033,0.31
136041,0.39
136051,0.33
136057,0.33
136070,0.29
136099,0.22
136103,0.2
136114,0.3
136116,0.31
136140,0.25
136160,0.26
136185,0.25
136201,0.34
136211,0.33
136213,0.32
136224,0.35
136234,0.28
136244,0.38
136255,0.35
136257,0.24
136260,0.22
136261,0.31
136263,0.28
136267,0.36
136277,0.34
136289,0.35
136293,0.32
136296,0.26
136302,0.32
136312,0.33
136317,0.4
136337,0.25
136355,0.24
136356,0.35
136383,0.36
136390,0.32
136406,0.35
136416,0.28
136417,0.26
136429,0.37
136440,0.34
136445,0.37
136449,0.29
136454,0.36
136457,0.27
136467,0.34
136474,0.32
136503,0.24
136505,0.42
136558,0.24
136578,0.24
136579,0.23
136582,0.2
136583,0.26
136588,0.32
136593,0.37
136605,0.36
136617,0.29
136620,0.3
136625,0.25
136640,0.31
136643,0.43
136653,0.41
136654,0.41
136660,0.27
136661,0.29
136663,0.38
136683,0.34
136711,0.4
136726,0.31
136730,0.33
136739,0.29
136740,0.29
136745,0.31
136751,0.33
136754,0.3
136758,0.28
136762,0.27
136763,0.32
136778,0.22
136782,0.29
136798,0.31
136808,0.37
136811,0.32
136829,0.28
136832,0.29
136838,0.34
136846,0.29
136848,0.28
136852,0.28
136854,0.45
136856,0.27
136862,0.32
136863,0.26
136885,0.31
136887,0.36
136902,0.4
136918,0.25
136922,0.36
136923,0.22
136929,0.45
136940,0.38
136967,0.31
136968,0.33
136972,0.31
136984,0.4
136993,0.4
136994,0.33
136995,0.29
136999,0.21
137013,0.33
137015,0.35
137023,0.27
137025,0.32
137032,0.27
137033,0.29
137045,0.28
137049,0.24
137051,0.3
137052,0.33
137101,0.34
137119,0.41
137142,0.37
137149,0.31
137166,0.32
137167,0.29
137192,0.24
137193,0.27
137194,0.34
137204,0.32
137214,0.31
137222,0.35
137223,0.34
137234,0.3
137254,0.3
137269,0.26
137284,0.34
137285,0.41
137286,0.34
137287,0.34
137300,0.4
137305,0.34
137313,0.33
137344,0.39
137346,0.32
137354,0.35
137356,0.41
137357,0.32
137364,0.39
137368,0.23
137380,0.34
137383,0.31
137395,0.31
137432,0.36
137433,0.3
137435,0.27
137444,0.23
137453,0.36
137454,0.29
137455,0.21
137456,0.26
137457,0.39
137465,0.27
137476,0.32
137515,0.31
137544,0.28
137549,0.24
137560,0.32
137577,0.41
137590,0.21
137591,0.27
137592,0.26
137595,0.37
137614,0.37
137624,0.26
137640,0.33
137651,0.25
137657,0.3
137658,0.3
137672,0.25
137673,0.27
137687,0.39
137688,0.23
137689,0.26
137700,0.38
137711,0.32
137715,0.27
137718,0.34
137721,0.3
137722,0.33
137726,0.4
137739,0.3
137741,0.26
137743,0.35
137747,0.22
137761,0.23
137796,0.19
137807,0.34
137809,0.37
137824,0.34
137827,0.27
137846,0.34
137862,0.27
137865,0.23
137868,0.34
137875,0.3
137878,0.27
137883,0.29
137888,0.42
137913,0.31
137915,0.34
137934,0.28
137936,0.45
137937,0.31
137942,0.23
137944,0.3
137947,0.24
137960,0.28
137977,0.37
138006,0.24
138007,0.37
138008,0.32
138019,0.39
138021,0.32
138022,0.35
138025,0.29
138044,0.28
138046,0.3
138050,0.35
138068,0.33
138084,0.28
138085,0.27
138086,0.28
138087,0.27
138089,0.32
138100,0.4
138105,0.25
138107,0.28
138127,0.28
138128,0.36
138129,0.32
138131,0.23
138132,0.32
138150,0.26
138156,0.24
138169,0.33
138174,0.26
138177,0.39
138187,0.32
138189,0.34
138193,0.29
138203,0.32
138209,0.23
138237,0.26
138243,0.36
138273,0.26
138274,0.3
138275,0.27
138277,0.25
138285,0.36
138289,0.3
138308,0.32
138313,0.36
138317,0.26
138326,0.34
138327,0.39
138338,0.27
138367,0.23
138377,0.4
138416,0.33
138417,0.27
138419,0.33
138425,0.43
138430,0.33
138454,0.32
138465,0.31
138470,0.31
138480,0.3
138481,0.42
138486,0.18
138492,0.27
138496,0.32
138519,0.3
138520,0.31
138522,0.28
138545,0.3
138556,0.33
138560,0.36
138564,0.3
138573,0.31
138581,0.36
138585,0.34
138591,0.25
138598,0.26
138600,0.26
138602,0.24
138613,0.28
138639,0.3
138651,0.3
138652,0.45
138661,0.4
138674,0.32
138678,0.44
138679,0.3
138686,0.15
138695,0.28
138711,0.31
138728,0.25
138731,0.26
138744,0.39
138752,0.32
138754,0.21
138756,0.32
138770,0.31
138771,0.35
138807,0.31
138818,0.35
138819,0.31
138820,0.33
138831,0.27
138843,0.22
138871,0.27
138873,0.32
138876,0.34
138880,0.25
138881,0.35
138882,0.27
138890,0.29
138892,0.38
138893,0.3
138917,0.26
138921,0.47
138922,0.43
138924,0.22
138926,0.32
138932,0.29
138946,0.39
138959,0.27
138961,0.24
138964,0.29
138968,0.32
138969,0.35
138980,0.39
138992,0.29
139002,0.34
139010,0.29
139011,0.27
139017,0.45
139030,0.28
139032,0.37
139034,0.35
139039,0.25
139049,0.37
139053,0.34
139058,0.4
139062,0.43
139067,0.4
139069,0.4
139070,0.42
139075,0.28
139082,0.31
139092,0.35
139098,0.32
139108,0.32
139127,0.3
139130,0.28
139145,0.29
139164,0.32
139174,0.32
139175,0.3
139178,0.34
139180,0.19
139181,0.39
139186,0.3
139189,0.29
139190,0.2
139191,0.21
139198,0.24
139201,0.3
139204,0.4
139208,0.21
139211,0.36
139215,0.32
139225,0.43
139226,0.33
139231,0.36
139246,0.36
139252,0.36
139256,0.21
139258,0.32
139268,0.35
139272,0.24
139283,0.29
139286,0.28
139289,0.34
139290,0.34
139291,0.31
139293,0.22
139303,0.32
139304,0.34
139307,0.44
139319,0.26
139321,0.34
139326,0.33
139327,0.31
139355,0.36
139363,0.3
139375,0.26
139397,0.3
139412,0.32
139413,0.27
139415,0.29
139416,0.33
139449,0.43
139461,0.35
139462,0.34
139463,0.34
139486,0.32
139493,0.36
139515,0.36
139516,0.31
139522,0.38
139532,0.27
139542,0.27
139545,0.33
139552,0.37
139553,0.39
139555,0.32
139559,0.32
139560,0.32
139564,0.33
139565,0.3
139567,0.29
139568,0.27
139572,0.31
139573,0.29
139592,0.31
139595,0.46
139597,0.28
139598,0.45
139607,0.47
139609,0.31
139628,0.3
139653,0.4
139656,0.43
139661,0.32
139673,0.32
139674,0.27
139683,0.26
139714,0.33
139724,0.37
139737,0.34
139749,0.36
139755,0.24
139756,0.33
139757,0.27
139763,0.34
139769,0.41
139774,0.41
139775,0.33
139777,0.28
139780,0.3
139788,0.44
139794,0.29
139831,0.41
139832,0.28
139834,0.27
139839,0.34
139843,0.31
139844,0.23
139858,0.34
139861,0.29
139864,0.37
139865,0.29
139874,0.27
139876,0.25
139895,0.26
139903,0.36
139917,0.28
139930,0.25
139934,0.42
139935,0.35
139946,0.31
139958,0.31
139977,0.24
139981,0.28
139989,0.29
139992,0.26
139995,0.28
139996,0.36
139997,0.27
140005,0.31
140010,0.35
140018,0.3
140026,0.31
140027,0.36
140031,0.37
140037,0.4
140039,0.28
140040,0.38
140042,0.33
140049,0.41
140084,0.36
140087,0.35
140096,0.21
140101,0.36
140114,0.26
140117,0.32
140129,0.33
140131,0.33
140132,0.25
140136,0.37
140144,0.26
140151,0.25
140172,0.28
140174,0.33
140190,0.34
140196,0.3
140200,0.33
140204,0.31
140223,0.32
140232,0.34
140234,0.31
140237,0.3
140245,0.3
140247,0.28
140248,0.32
140298,0.19
140305,0.36
140311,0.3
140312,0.34
140318,0.29
140325,0.28
140327,0.43
140334,0.29
140337,0.28
140338,0.19
140343,0.35
140376,0.29
140378,0.34
140381,0.23
140382,0.34
140384,0.34
140386,0.28
140390,0.31
140402,0.19
140406,0.33
140425,0.27
140426,0.28
140434,0.25
140435,0.36
140436,0.44
140451,0.28
140452,0.33
140454,0.37
140455,0.33
140483,0.35
140504,0.34
140512,0.43
140518,0.31
140534,0.26
140545,0.26
140546,0.3
140560,0.27
140563,0.33
140564,0.23
140569,0.36
140577,0.34
140638,0.43
140655,0.26
140664,0.27
140669,0.23
140672,0.36
140682,0.37
140693,0.34
140700,0.28
140701,0.41
140704,0.25
140705,0.29
140719,0.32
140749,0.43
140750,0.21
140751,0.37
140752,0.32
140762,0.31
140772,0.29
140778,0.3
140779,0.25
140780,0.3
140802,0.21
140804,0.42
140807,0.32
140813,0.38
140827,0.32
140840,0.38
140845,0.19
140847,0.38
140861,0.27
140862,0.38
140872,0.27
140879,0.22
140880,0.3
140886,0.36
140924,0.28
140938,0.27
140944,0.38
140945,0.35
140961,0.17
140963,0.24
140967,0.32
140982,0.29
140990,0.32
140993,0.33
140996,0.32
141004,0.35
141025,0.48
141030,0.34
141031,0.26
141032,0.29
141067,0.3
141072,0.35
141081,0.24
141084,0.34
141085,0.33
141089,0.26
141090,0.28
141093,0.19
141095,0.38
141110,0.34
141114,0.23
141119,0.42
141147,0.27
141150,0.3
141159,0.38
141160,0.4
141167,0.28
141206,0.31
141213,0.31
141215,0.4
141222,0.27
141255,0.28
141283,0.36
141298,0.37
141306,0.32
141310,0.36
141320,0.42
141323,0.37
141329,0.32
141333,0.22
141339,0.27
141340,0.38
141344,0.36
141345,0.27
141347,0.33
141350,0.14
141356,0.26
141358,0.44
141365,0.29
141368,0.31
141369,0.22
141376,0.37
141377,0.3
141385,0.31
141387,0.33
141388,0.47
141389,0.38
141390,0.37
141409,0.19
141410,0.31
141411,0.37
141414,0.34
141422,0.33
141426,0.32
141457,0.3
141470,0.24
141480,0.29
141481,0.34
141492,0.24
141493,0.26
141496,0.29
141497,0.27
141502,0.26
141503,0.34
141504,0.39
141507,0.23
141515,0.25
141524,0.41
141528,0.29
141540,0.29
141542,0.29
141551,0.38
141573,0.3
141580,0.28
141588,0.28
141596,0.32
141597,0.24
141602,0.34
141608,0.35
141611,0.25
141612,0.39
141618,0.34
141628,0.27
141632,0.34
141634,0.39
141637,0.32
141638,0.34
141639,0.33
141640,0.35
141644,0.44
141654,0.38
141656,0.31
141668,0.42
141717,0.34
141718,0.25
141723,0.39
141743,0.27
141744,0.31
141750,0.3
141753,0.19
141762,0.38
141809,0.32
141815,0.22
141826,0.23
141832,0.34
141840,0.26
141869,0.41
141870,0.32
141887,0.38
141915,0.21
141925,0.34
141945,0.53
141949,0.28
141958,0.39
141959,0.3
141963,0.21
141989,0.25
141995,0.3
141997,0.32
142005,0.21
142008,0.3
142012,0.24
142014,0.25
142025,0.31
142036,0.3
142037,0.32
142038,0.28
142039,0.28
142064,0.31
142065,0.29
142070,0.32
142074,0.31
142079,0.42
142084,0.36
142087,0.26
142102,0.21
142106,0.26
142115,0.31
142120,0.27
142132,0.26
142139,0.34
142142,0.34
142153,0.31
142160,0.28
142162,0.29
142163,0.3
142167,0.23
142168,0.3
142177,0.4
142180,0.37
142183,0.35
142186,0.33
142189,0.29
142195,0.25
142198,0.35
142210,0.29
142215,0.4
142222,0.3
142223,0.31
142224,0.36
142236,0.3
142237,0.24
142239,0.25
142242,0.3
142243,0.29
142244,0.33
142255,0.23
142273,0.32
142289,0.33
142294,0.36
142303,0.35
142305,0.35
142339,0.39
142359,0.33
142361,0.23
142364,0.28
142378,0.41
142380,0.34
142383,0.29
142387,0.26
142393,0.42
142396,0.39
142407,0.37
142409,0.29
142427,0.3
142429,0.28
142430,0.27
142431,0.25
142433,0.33
142439,0.39
142440,0.27
142446,0.3
142459,0.3
142478,0.24
142481,0.28
142491,0.37
142495,0.24
142497,0.26
142510,0.23
142513,0.46
142521,0.3
142529,0.43
142537,0.22
142542,0.45
142558,0.36
142574,0.37
142575,0.25
142579,0.37
142587,0.35
142590,0.49
142610,0.23
142614,0.24
142621,0.33
142641,0.24
142650,0.23
142653,0.29
142667,0.37
142671,0.4
142676,0.27
142680,0.36
142684,0.37
142685,0.3
142686,0.29
142689,0.32
142691,0.32
142704,0.25
142707,0.29
142724,0.27
142727,0.4
142728,0.31
142741,0.29
142747,0.28
142748,0.35
142752,0.3
142755,0.35
142756,0.34
142759,0.22
142762,0.31
142771,0.36
142778,0.41
142783,0.33
142789,0.35
142790,0.25
142791,0.44
142793,0.31
142795,0.2
142803,0.43
142819,0.24
142822,0.23
142825,0.32
142833,0.29
142871,0.25
142872,0.33
142883,0.33
142905,0.3
142906,0.38
142917,0.36
142921,0.24
142927,0.34
142932,0.25
142940,0.3
142962,0.35
142969,0.31
142976,0.27
142977,0.34
142982,0.31
142988,0.31
142990,0.31
142992,0.28
143012,0.43
143013,0.35
143016,0.32
143017,0.29
143033,0.38
143058,0.26
143059,0.31
143060,0.28
143065,0.28
143076,0.33
143081,0.41
143088,0.35
143089,0.32
143090,0.25
143094,0.24
143100,0.32
143115,0.31
143132,0.33
143135,0.33
143136,0.4
143149,0.47
143151,0.33
143152,0.32
143153,0.23
143162,0.38
143166,0.21
143167,0.3
143187,0.34
143188,0.23
143190,0.31
143191,0.26
143195,0.38
143207,0.3
143209,0.33
143227,0.25
143231,0.28
143232,0.22
143244,0.26
143263,0.3
143268,0.48
143275,0.25
143278,0.42
143302,0.25
143320,0.26
143328,0.37
143336,0.3
143339,0.26
143340,0.39
143353,0.35
143360,0.31
143361,0.4
143385,0.4
143388,0.24
143389,0.37
143390,0.19
143393,0.39
143396,0.4
143419,0.3
143421,0.34
143422,0.3
143431,0.35
143433,0.3
143440,0.34
143442,0.23
143463,0.36
143466,0.32
143475,0.35
143500,0.27
143510,0.25
143528,0.27
143532,0.34
143535,0.37
143538,0.34
143548,0.31
143550,0.3
143555,0.38
143576,0.33
143593,0.35
143595,0.28
143596,0.29
143597,0.26
143599,0.29
143601,0.27
143602,0.3
143605,0.25
143609,0.36
143611,0.23
143613,0.32
143618,0.33
143652,0.25
143667,0.32
143679,0.29
143680,0.27
143692,0.32
143703,0.37
143712,0.36
143714,0.36
143715,0.33
143729,0.29
143732,0.27
143738,0.23
143740,0.34
143743,0.31
143772,0.41
143773,0.3
143792,0.22
143802,0.36
143808,0.36
143819,0.28
143820,0.34
143825,0.26
143828,0.25
143831,0.42
143834,0.3
143835,0.26
143843,0.26
143860,0.34
143874,0.27
143889,0.33
143903,0.28
143921,0.33
143936,0.18
143944,0.39
143947,0.31
143948,0.26
143957,0.33
143964,0.45
143965,0.3
143971,0.34
143976,0.33
143977,0.43
143983,0.35
143991,0.3
144015,0.23
144032,0.19
144057,0.39
144065,0.23
144087,0.26
144090,0.28
144091,0.47
144092,0.28
144139,0.31
144150,0.28
144151,0.25
144153,0.33
144154,0.42
144159,0.42
144168,0.42
144169,0.26
144178,0.36
144179,0.3
144183,0.34
144186,0.36
144190,0.44
144191,0.28
144199,0.34
144226,0.2
144227,0.24
144229,0.38
144237,0.3
144247,0.16
144249,0.3
144259,0.33
144260,0.26
144282,0.34
144295,0.3
144304,0.32
144314,0.29
144318,0.33
144324,0.41
144325,0.27
144333,0.28
144334,0.34
144336,0.24
144350,0.26
144354,0.31
144357,0.25
144359,0.29
144365,0.25
144385,0.25
144386,0.35
144387,0.38
144390,0.31
144393,0.4
144398,0.33
144402,0.25
144416,0.36
144422,0.3
144446,0.33
144451,0.25
144461,0.22
144464,0.32
144483,0.32
144498,0.36
144499,0.32
144534,0.29
144549,0.35
144563,0.33
144570,0.34
144579,0.42
144580,0.36
144581,0.31
144582,0.28
144587,0.22
144588,0.25
144589,0.34
144590,0.36
144598,0.34
144601,0.33
144610,0.27
144611,0.27
144612,0.29
144613,0.31
144617,0.31
144635,0.43
144640,0.3
144644,0.25
144645,0.22
144654,0.35
144656,0.22
144657,0.41
144658,0.23
144659,0.32
144665,0.24
144667,0.37
144675,0.28
144677,0.3
144678,0.21
144690,0.33
144701,0.35
144702,0.34
144716,0.28
144721,0.26
144722,0.34
144729,0.3
144744,0.28
144753,0.38
144761,0.27
144764,0.37
144767,0.24
144780,0.26
144781,0.39
144784,0.3
144806,0.37
144810,0.35
144811,0.36
144824,0.3
144828,0.31
144829,0.3
144835,0.25
144849,0.34
144850,0.32
144870,0.25
144881,0.38
144891,0.31
144898,0.38
144904,0.24
144906,0.33
144909,0.33
144910,0.24
144912,0.42
144963,0.37
144965,0.27
144966,0.45
144979,0.27
144990,0.34
144991,0.21
144992,0.42
144999,0.34
145006,0.37
145007,0.35
145008,0.23
145009,0.23
145011,0.31
145014,0.33
145025,0.24
145036,0.31
145041,0.36
145058,0.34
145071,0.36
145106,0.28
145110,0.23
145142,0.19
145146,0.38
145147,0.25
145148,0.36
145149,0.24
145154,0.4
145157,0.32
145158,0.24
145167,0.36
145172,0.31
145174,0.35
145192,0.27
145195,0.32
145196,0.33
145199,0.29
145209,0.3
145242,0.22
145248,0.29
145249,0.25
145250,0.29
145281,0.31
145287,0.3
145288,0.26
145298,0.24
145303,0.23
145309,0.32
145333,0.17
145336,0.17
145339,0.31
145350,0.24
145353,0.24
145354,0.26
145358,0.29
145382,0.36
145383,0.44
145389,0.35
145390,0.29
145391,0.31
145392,0.3
145407,0.24
145410,0.36
145412,0.27
145415,0.33
145418,0.35
145419,0.35
145440,0.21
145451,0.39
145476,0.36
145481,0.24
145482,0.28
145484,0.28
145502,0.29
145512,0.23
145515,0.28
145521,0.3
145523,0.33
145554,0.23
145557,0.25
145560,0.31
145563,0.38
145569,0.29
145586,0.39
145601,0.26
145602,0.33
145615,0.31
145623,0.3
145638,0.25
145640,0.28
145645,0.36
145654,0.36
145664,0.44
145677,0.31
145679,0.36
145681,0.35
145698,0.24
145709,0.26
145713,0.39
145720,0.28
145780,0.36
145781,0.31
145798,0.3
145811,0.25
145819,0.41
145833,0.41
145834,0.3
145835,0.35
145844,0.26
145862,0.28
145869,0.32
145871,0.26
145872,0.35
145874,0.39
145888,0.31
145891,0.41
145907,0.4
145908,0.36
145919,0.42
145925,0.38
145940,0.34
145941,0.2
145943,0.35
145951,0.33
145954,0.19
145957,0.32
145962,0.36
145974,0.24
145976,0.36
145987,0.28
145988,0.42
145989,0.32
145990,0.24
145991,0.38
145993,0.33
146000,0.4
146001,0.3
146006,0.32
146011,0.28
146014,0.21
146020,0.31
146021,0.22
146022,0.24
146026,0.29
146028,0.31
146032,0.3
146033,0.34
146037,0.4
146059,0.31
146060,0.38
146063,0.3
146069,0.36
146086,0.27
146090,0.4
146092,0.23
146094,0.33
146097,0.2
146098,0.33
146106,0.23
146115,0.27
146121,0.25
146122,0.22
146140,0.27
146142,0.36
146146,0.37
146149,0.23
146153,0.36
146155,0.25
146156,0.33
146159,0.3
146172,0.3
146176,0.24
146184,0.3
146186,0.29
146191,0.25
146198,0.19
146199,0.22
146202,0.36
146206,0.28
146214,0.29
146221,0.18
146232,0.28
146239,0.41
146246,0.52
146247,0.23
146252,0.3
146255,0.25
146256,0.4
146262,0.37
146277,0.27
146292,0.32
146303,0.25
146305,0.28
146313,0.25
146317,0.34
146330,0.35
146344,0.39
146345,0.31
146347,0.39
146356,0.3
146369,0.3
146384,0.34
146385,0.23
146386,0.27
146388,0.29
146404,0.28
146409,0.44
146413,0.27
146421,0.36
146428,0.36
146451,0.36
146458,0.23
146466,0.24
146476,0.27
146485,0.2
146486,0.3
146487,0.24
146500,0.18
146502,0.23
146512,0.29
146514,0.29
146515,0.45
146516,0.36
146533,0.3
146535,0.3
146541,0.28
146557,0.35
146562,0.25
146565,0.28
146570,0.25
146571,0.26
146574,0.27
146587,0.4
146591,0.3
146597,0.34
146600,0.28
146614,0.39
146621,0.32
146623,0.41
146631,0.33
146644,0.32
146649,0.33
146651,0.23
146652,0.28
146663,0.27
146680,0.32
146683,0.25
146714,0.35
146724,0.39
146730,0.21
146732,0.35
146738,0.21
146752,0.28
146755,0.28
146756,0.28
146759,0.32
146760,0.29
146761,0.29
146765,0.27
146806,0.29
146809,0.41
146810,0.34
146811,0.28
146815,0.37
146820,0.36
146821,0.28
146824,0.38
146829,0.24
146842,0.36
146864,0.3
146891,0.35
146918,0.24
146955,0.29
146957,0.38
146972,0.35
146973,0.23
146979,0.38
146982,0.27
146984,0.31
146997,0.25
147001,0.28
147008,0.37
147014,0.26
147022,0.28
147038,0.39
147048,0.4
147060,0.22
147061,0.29
147077,0.34
147082,0.35
147083,0.36
147085,0.35
147086,0.24
147099,0.26
147127,0.25
147128,0.27
147133,0.27
147138,0.34
147139,0.35
147150,0.19
147155,0.35
147171,0.39
147172,0.36
147182,0.32
147195,0.29
147199,0.34
147216,0.21
147224,0.24
147225,0.3
147230,0.37
147240,0.33
147250,0.31
147253,0.23
147254,0.44
147264,0.24
147294,0.36
147308,0.25
147309,0.32
147315,0.39
147319,0.29
147329,0.32
147340,0.28
147345,0.5
147353,0.29
147354,0.45
147364,0.33
147366,0.35
147373,0.38
147382,0.3
147383,0.34
147390,0.21
147408,0.4
147411,0.34
147415,0.26
147416,0.33
147425,0.31
147427,0.23
147438,0.44
147439,0.34
147457,0.26
147459,0.25
147463,0.2
147469,0.3
147476,0.49
147483,0.27
147497,0.29
147502,0.44
147515,0.31
147523,0.28
147527,0.24
147541,0.4
147551,0.33
147552,0.34
147561,0.16
147571,0.33
147587,0.23
147657,0.27
147659,0.31
147670,0.23
147695,0.33
147696,0.23
147702,0.45
147710,0.47
147711,0.25
147712,0.26
147713,0.31
147720,0.31
147722,0.35
147742,0.27
147750,0.37
147761,0.32
147764,0.29
147770,0.34
147771,0.43
147774,0.39
147786,0.22
147787,0.34
147791,0.27
147792,0.38
147793,0.42
147794,0.26
147801,0.31
147824,0.38
147826,0.39
147840,0.25
147847,0.31
147862,0.29
147865,0.34
147882,0.32
147893,0.31
147925,0.27
147932,0.45
147942,0.22
147953,0.3
147955,0.38
147964,0.3
147966,0.44
147981,0.29
147982,0.31
147990,0.31
147998,0.35
148002,0.37
148013,0.41
148025,0.42
148026,0.29
148031,0.37
148035,0.3
148042,0.3
148047,0.21
148050,0.27
148063,0.25
148065,0.33
148069,0.39
148070,0.34
148075,0.2
148076,0.25
148087,0.28
148091,0.42
148102,0.35
148107,0.26
148108,0.3
148113,0.4
148131,0.28
148141,0.36
148149,0.33
148150,0.39
148163,0.3
148175,0.38
148185,0.45
148187,0.36
148198,0.35
148204,0.4
148205,0.34
148212,0.32
148216,0.48
148217,0.27
148223,0.32
148224,0.29
148235,0.36
148255,0.33
148276,0.32
148285,0.31
148289,0.33
148292,0.26
148294,0.28
148314,0.27
148319,0.27
148320,0.31
148322,0.2
148323,0.15
148325,0.31
148333,0.36
148339,0.3
148359,0.19
148361,0.3
148364,0.42
148380,0.19
148382,0.33
148386,0.35
148393,0.37
148394,0.26
148404,0.32
148419,0.27
148423,0.25
148437,0.37
148440,0.3
148448,0.29
148449,0.31
148450,0.29
148451,0.27
148458,0.31
148471,0.3
148475,0.32
148476,0.45
148497,0.34
148511,0.31
148512,0.34
148534,0.3
148545,0.37
148557,0.38
148564,0.3
148570,0.28
148586,0.34
148596,0.34
148600,0.26
148607,0.32
148609,0.37
148622,0.34
148623,0.28
148625,0.31
148626,0.27
148628,0.28
148632,0.3
148639,0.34
148643,0.28
148644,0.4
148680,0.33
148702,0.38
148716,0.32
148717,0.38
148726,0.39
148738,0.37
148746,0.28
148749,0.43
148750,0.28
148769,0.42
148791,0.34
148803,0.26
148804,0.26
148823,0.32
148831,0.34
148849,0.33
148850,0.26
148855,0.3
148893,0.37
148896,0.31
148899,0.35
148903,0.27
148910,0.29
148911,0.39
148912,0.39
148913,0.22
148933,0.4
148935,0.24
148937,0.34
148946,0.46
148955,0.3
148980,0.35
148996,0.32
149015,0.28
149025,0.25
149028,0.3
149029,0.31
149035,0.28
149050,0.25
149051,0.26
149052,0.31
149056,0.29
149062,0.29
149067,0.28
149076,0.33
149090,0.34
149106,0.39
149107,0.2
149118,0.38
149119,0.32
149130,0.3
149154,0.24
149157,0.31
149158,0.3
149160,0.4
149163,0.25
149164,0.34
149165,0.27
149166,0.4
149214,0.36
149231,0.42
149236,0.23
149237,0.3
149246,0.26
149247,0.34
149253,0.28
149254,0.36
149265,0.33
149266,0.27
149277,0.27
149283,0.29
149289,0.29
149310,0.31
149314,0.26
149318,0.33
149319,0.31
149320,0.37
149321,0.29
149333,0.27
149337,0.36
149338,0.23
149341,0.36
149342,0.37
149349,0.23
149351,0.36
149354,0.23
149360,0.37
149362,0.27
149366,0.3
149372,0.41
149376,0.32
149388,0.3
149393,0.27
149401,0.28
149405,0.29
149412,0.34
149415,0.29
149416,0.29
149430,0.31
149435,0.31
149436,0.36
149444,0.33
149456,0.27
149471,0.28
149480,0.41
149481,0.25
149490,0.33
149491,0.29
149503,0.32
149512,0.27
149524,0.21
149525,0.32
149532,0.37
149533,0.29
149536,0.41
149540,0.25
149548,0.26
149563,0.31
149568,0.32
149569,0.23
149570,0.29
149582,0.29
149584,0.31
149587,0.28
149592,0.32
149596,0.3
149599,0.23
149612,0.32
149643,0.31
149648,0.41
149665,0.27
149666,0.4
149671,0.34
149675,0.29
149676,0.35
149677,0.31
149680,0.29
149711,0.3
149723,0.31
149726,0.4
149727,0.35
149730,0.24
149733,0.37
149734,0.3
149736,0.34
149750,0.24
149752,0.35
149767,0.34
149791,0.35
149793,0.25
149810,0.3
149850,0.29
149857,0.35
149858,0.29
149860,0.31
149882,0.22
149889,0.37
149890,0.42
149918,0.35
149919,0.33
149927,0.27
149928,0.28
149940,0.41
149944,0.28
149947,0.42
149951,0.29
149956,0.2
149958,0.41
149969,0.34
149988,0.36
149996,0.31
150007,0.28
150018,0.25
150025,0.27
150054,0.27
150064,0.32
150070,0.28
150074,0.3
150078,0.28
150084,0.32
150106,0.39
150111,0.4
